16.15289;16.22004;0.08797;0.241322;-0.674836;-0.659168
0.02591;2.61267;2.57588;0.520317;0.211010;0.634072
2.70830;2.75905;0.04305;-0.693964;-1.254929;-1.250543
2.59026;16.20832;2.83975;1.604005;0.156119;-0.371893
4.07453;1.38906;4.16905;-0.548415;0.450096;-0.474196
1.37230;1.23431;1.34346;0.267975;0.934298;-0.159537
1.30765;3.99865;3.94839;0.199534;0.051159;1.076240
4.03939;4.12688;1.19271;0.525038;0.654715;1.176380
0.14023;16.19050;5.43887;0.291113;-0.616636;-0.790225
16.11645;2.60509;8.23471;-0.538410;0.070777;-0.564939
2.53636;2.66711;5.54073;1.353539;0.813849;-1.541786
2.73127;0.00260;8.20327;0.155374;-0.229554;-0.740535
4.16632;1.49317;9.41551;-1.806091;0.086868;0.335967
1.29497;1.35472;6.84685;0.028044;-0.689643;1.096962
1.17206;3.98541;9.53042;0.143486;1.226578;-0.046321
4.02605;4.04629;6.75835;-0.477434;-0.202420;0.667769
0.01380;0.10728;10.75570;0.023687;-0.471186;0.186693
0.05291;2.85146;13.57560;-0.575675;-0.222649;-0.633095
2.64241;2.85510;10.85034;0.801449;-1.023693;-0.646595
2.67556;16.18856;13.36381;0.055076;0.251975;0.551633
3.99532;1.25450;14.86098;0.019782;0.579400;-0.145917
1.29010;1.49795;12.12177;0.477146;-0.714299;0.567869
1.43838;4.21139;14.82482;-0.565762;-1.553428;1.268820
4.03773;4.12521;12.13684;0.617275;-0.446674;0.877628
0.11488;5.43664;0.01632;-1.173735;0.383812;-0.296727
16.19221;8.05686;2.68589;-0.191398;-1.152912;0.404141
2.61378;8.27714;0.04313;0.933391;-1.129585;0.677015
2.75160;5.42088;2.76944;0.284106;-0.491685;-0.488522
4.20294;6.67772;4.09473;-0.258922;0.692651;-0.125295
1.39118;6.73474;1.40295;0.339666;0.719613;-0.068739
1.27238;9.36736;3.97130;0.400879;1.020625;0.542718
4.03481;9.59039;1.45679;-0.675180;-0.417850;-0.372518
0.05604;5.35228;5.48202;-0.440073;-0.395603;-0.882613
0.13601;8.01210;7.85935;-0.923457;0.912374;1.965868
2.72890;8.12480;5.24831;0.548381;-0.653866;1.025105
2.60037;5.33079;8.21246;1.439869;-0.288021;0.515040
4.04530;6.81340;9.52269;0.381695;-0.327534;-1.929007
1.51612;6.61994;6.74957;0.000206;0.912243;-1.417198
1.36302;9.45555;9.48038;0.045016;-1.106185;-1.001881
4.10471;9.52075;6.64276;-0.041044;-0.089318;0.650292
16.14943;5.56741;10.83025;0.186934;-0.714420;-0.344482
16.06299;8.09885;13.50667;0.541865;0.753092;-0.061762
2.71458;8.06530;10.77915;-0.759360;0.910259;1.299312
2.72693;5.41525;13.53103;0.592550;1.449178;-0.914389
3.95687;6.93631;14.81866;0.220090;-0.052493;0.342945
1.32454;6.80095;12.22723;0.039471;-0.114792;-0.148343
1.30431;9.46470;14.89606;-0.758022;0.619064;-0.777022
3.97932;9.51745;12.18432;0.037087;0.515134;-1.043865
0.01641;10.86061;0.05210;-0.132947;-0.303084;-0.203976
16.09329;13.47247;2.71945;0.394725;0.631121;0.191714
2.77449;13.56536;16.19394;0.365996;-0.437884;1.289718
2.60000;10.89940;2.75491;-0.461943;-0.254903;-0.616784
4.04133;12.10133;4.02783;0.647474;0.126281;0.834523
1.25297;12.29953;1.35962;1.211258;-0.408872;-0.393390
1.42482;14.66799;4.04736;-0.586013;0.178342;0.910148
4.07610;14.99616;1.38145;-1.017313;-1.188747;0.961420
16.22970;10.76515;5.39662;0.371105;0.091272;0.141286
16.19960;13.42450;8.15338;-0.008824;-0.057779;-0.168553
2.85893;13.44099;5.52752;-0.663161;0.048259;-0.847162
2.78979;10.81804;8.21507;-0.893510;-1.191573;-1.433184
4.04565;12.04857;9.51651;0.787966;1.581087;0.961221
