0.00425;0.00094;16.22838;0.028266;0.025220;-0.012057
16.22250;2.69585;2.68900;0.014351;-0.004145;0.164503
2.70292;2.70558;16.21874;0.024248;0.071160;0.291006
2.72084;16.22231;2.68939;-0.089181;0.104102;0.337770
4.07152;1.35571;4.06974;-0.203541;-0.069328;-0.151346
1.35523;1.33997;1.36097;0.089546;0.127959;-0.182192
1.34598;4.05205;4.04471;0.131994;-0.064855;0.085911
4.06467;4.07305;1.35782;-0.052212;-0.255191;-0.105218
16.22945;16.22750;5.39633;0.099792;0.098259;0.230979
16.22357;2.71367;8.11244;0.057444;-0.030030;0.044963
2.71717;2.70169;5.42461;-0.097242;0.186129;-0.271155
2.68926;0.00542;8.12662;0.235294;-0.083318;-0.249612
4.04198;1.36204;9.46347;0.153770;-0.008478;0.101425
1.36441;1.36162;6.75695;-0.276752;-0.116562;0.062718
1.35497;4.06438;9.48143;-0.159017;-0.078854;-0.167231
4.04588;4.07328;6.77006;0.213139;-0.089590;-0.084072
0.00305;16.22299;10.80588;-0.131058;0.113238;0.091467
0.00649;2.71136;13.53260;-0.276397;-0.132413;-0.052498
2.69049;2.71698;10.83130;0.108856;-0.180940;-0.195229
2.69309;0.01172;13.52870;0.168757;-0.069846;-0.155458
4.05925;1.36016;14.88406;-0.101372;-0.113878;-0.124441
1.34253;1.36065;12.15819;-0.029433;-0.099629;0.161606
1.33789;4.05630;14.88896;0.181670;0.074417;-0.124352
4.04504;4.04189;12.16675;0.223535;0.244480;0.099746
16.22825;5.40302;0.00730;0.087160;0.244980;-0.022379
16.21585;8.11266;2.71182;0.249180;0.077998;-0.142003
2.71464;8.09945;0.00601;-0.187910;0.290436;-0.147876
2.70669;5.41717;2.69104;0.087862;-0.011740;0.376800
4.07298;6.77139;4.07175;-0.183758;-0.156411;-0.251392
1.36302;6.76565;1.36224;-0.234184;0.000660;-0.105946
1.34039;9.47857;4.04857;0.170370;-0.238566;0.013278
4.06821;9.45234;1.35789;-0.208737;0.180055;-0.147909
0.00256;5.39650;5.42035;-0.007476;0.220916;-0.143334
16.22776;8.10526;8.12600;0.045285;0.038533;-0.142175
2.70318;8.10968;5.39776;-0.006761;0.197321;0.220685
2.69422;5.40675;8.11666;0.180295;0.054233;0.224816
4.05971;6.77509;9.45977;-0.044928;-0.190609;-0.051626
1.36688;6.75046;6.77818;-0.217735;0.148184;-0.236829
1.35909;9.45468;9.46578;-0.060020;0.134579;0.079566
4.06211;9.48143;6.77010;0.018921;-0.288575;-0.262550
16.21802;5.39559;10.82243;0.070571;0.300507;0.043088
16.21526;8.11747;13.52851;0.236530;0.013098;-0.099545
2.71188;8.10377;10.81617;-0.058381;0.117464;0.054444
2.69591;5.40270;13.51763;0.147037;0.008547;0.242686
4.06558;6.76961;14.88104;-0.069912;-0.239763;-0.101770
1.36461;6.76500;12.17899;-0.305384;-0.045253;-0.102283
1.33994;9.47837;14.87026;0.148284;-0.225998;0.184386
4.05347;9.46646;12.16945;-0.090771;0.095146;0.021315
16.21533;10.80929;0.00039;0.225581;0.337277;0.072456
16.21978;13.52506;2.70305;0.131662;0.112832;-0.022847
2.71863;13.52932;16.21981;-0.175014;0.008467;0.125206
2.70481;10.81575;2.70344;0.152346;0.084804;0.026590
4.06698;12.18130;4.06094;-0.211817;-0.033920;-0.061170
