0.07466;16.20371;16.17190;-0.926943;1.476574;0.344490
0.09121;2.85302;2.62904;-1.736913;-1.592273;-0.489690
2.72415;2.68780;16.20501;0.835083;1.056842;-0.979322
2.83452;0.03506;2.73616;-2.730258;-1.349652;-1.959525
4.04192;1.19831;4.04484;2.275338;2.482961;2.108277
1.35769;1.50474;1.25350;0.263776;-1.943319;1.074787
1.36354;3.92149;4.03900;0.717970;2.758795;0.869481
4.03056;4.06334;1.44826;0.616624;-0.640826;-1.266120
16.17871;0.12237;5.26328;2.255052;-2.259214;4.716651
16.07971;2.67189;8.22342;1.009969;1.060682;-1.770158
2.64268;2.80822;5.55412;0.948377;-1.232416;-2.624508
2.64625;0.03181;8.24452;1.618870;0.328447;-3.420317
3.98479;1.46546;9.31656;0.676446;-1.296417;2.239200
1.41710;1.43235;6.70829;-1.933845;-1.333086;1.817656
1.28563;4.18377;9.42141;-1.472815;-2.902559;1.433361
4.03997;4.02634;6.70602;0.300709;2.248090;0.423194
16.17514;0.14217;10.68919;0.243880;-1.992104;1.442652
0.08894;2.55698;13.46203;-1.677264;2.192824;1.386645
2.62645;2.66832;10.71678;-0.010341;1.088597;0.553020
2.64203;16.20533;13.45034;1.035386;-0.474133;0.274537
4.16494;1.32718;14.74376;-2.396210;-0.863343;1.575264
1.34081;1.33043;12.13225;0.551061;-0.505120;-1.094800
1.20708;4.12502;15.01188;3.243870;-2.635960;-3.263446
3.92344;4.02699;12.22444;4.199175;-3.566516;-3.677649
16.20403;5.37462;16.14495;0.929489;3.499223;1.706987
0.09024;8.12376;2.75109;-1.944425;0.887039;0.925142
2.80076;8.23121;16.15502;-1.335158;-1.078081;0.375312
2.73162;5.45285;2.64430;-0.672347;0.235661;1.418095
4.08282;6.88909;4.02179;-0.720488;-2.752169;0.701630
1.33627;6.88812;1.45475;1.181370;-1.197180;-2.371455
1.42424;9.43731;4.19610;-1.656602;0.677598;-1.668590
4.05718;9.58793;1.20578;0.154734;-0.468376;2.010481
0.02110;5.44668;5.49310;0.848826;-0.357200;-0.845403
16.22318;8.17992;8.22958;0.338638;-0.442372;-0.093058
2.81179;8.21563;5.32658;-1.201585;-2.609368;1.329303
2.56412;5.33761;8.20264;3.617743;1.172375;-1.343260
4.02439;6.84755;9.50872;-1.821211;-1.566338;0.421613
1.40671;6.71186;6.90825;-0.735473;1.683423;-1.196121
1.50831;9.60448;9.47691;-2.412021;-2.424144;1.677733
4.01530;9.42595;6.63428;1.874916;1.633106;2.780465
0.12173;5.50186;10.82390;-1.601732;0.022019;0.940185
16.22708;8.26821;13.38607;1.030886;-1.605695;2.514296
2.71798;8.12669;10.88005;0.273499;1.082483;0.408826
2.86276;5.25224;13.38672;-3.714368;4.255481;5.147025
4.16721;6.77321;15.00215;-0.086146;-0.949890;-1.423008
1.44047;6.79464;12.28643;-0.077517;-0.239558;-0.514460
1.36548;9.62883;14.91418;0.351585;-1.500094;-1.423943
4.17371;9.52041;12.32084;-1.353017;1.144894;-3.671104
16.22870;10.76579;0.02207;-0.640741;1.758139;-0.895549
0.06979;13.49027;2.74720;-0.234215;0.224161;-0.120257
2.80887;13.67367;16.20144;-1.736759;-1.264292;0.174832
2.54952;10.70249;2.66702;1.800443;1.019972;0.102420
4.14969;12.12965;4.09321;-1.840603;0.554304;-1.176540
1.34211;12.12511;1.29212;0.462115;1.219644;0.434209
1.26551;15.00150;4.17046;2.142225;-1.496203;-1.675222
4.15683;14.92716;1.23435;-1.111383;-0.600148;2.758028
0.05096;10.94432;5.29087;0.242414;-2.087963;1.767407
16.15502;13.50228;8.11046;-0.183511;0.174454;-0.154784
2.84003;13.66360;5.41292;-2.692105;-2.509604;-1.149967
2.69948;10.86577;8.24549;0.007344;-0.804960;-4.025591
3.93188;12.05921;9.48341;3.008865;2.760033;1.019517
1.25999;12.06603;6.82352;1.420390;1.830269;0.060391
1.28401;15.02584;9.32305;-0.806234;-2.397201;2.220403
4.18702;14.75220;6.63234;-0.165564;2.425759;2.553001
16.13652;10.66971;10.87583;3.719682;3.799901;-3.235599
0.08115;13.63634;13.36724;-0.331415;-1.995741;1.284766
2.83062;13.52468;10.94887;-1.111079;0.449933;-2.336374
2.77317;10.80637;13.46884;-1.034949;1.133788;1.132470
3.95850;12.13128;15.02162;0.245786;0.477823;-1.743128
1.41904;12.18776;12.09914;-0.778737;-0.818569;0.478338
1.28628;14.82881;14.85316;1.244324;0.657108;-0.291276
4.16981;14.89860;12.10368;-0.605839;-0.432400;1.784084
5.32009;0.11491;0.14120;0.975022;-0.690491;-3.597437
5.56224;2.68617;2.55828;-3.429341;1.082268;2.803975
8.19907;2.65469;0.08959;0.123952;0.277175;-0.590188
8.09228;16.09821;2.74363;-0.096733;1.416664;-0.144193
9.44932;1.50863;4.15748;0.250169;-2.315446;-1.938181
6.60994;1.41417;1.27654;4.073298;-1.530140;0.091603
6.61546;4.08217;4.00199;2.310825;-1.110084;-1.482315
9.52625;4.21039;1.37392;0.242865;-0.982503;-1.763388
5.55802;16.15404;5.54503;-0.379088;0.811969;-1.649427
5.27042;2.80303;8.10883;1.838200;-0.802949;-0.848852
8.06891;2.77479;5.25549;-0.394239;0.944720;2.489410
8.04748;0.05973;8.00366;1.525660;-2.161152;1.037549
9.31526;1.23305;9.46815;1.828078;0.856638;0.526371
6.86215;1.37263;6.79366;-1.850673;2.116111;-1.200565
6.63753;4.12112;9.39187;0.508622;0.345034;0.507753
9.60513;4.03023;6.81022;-2.591288;-0.728387;0.663202
5.53335;16.21831;10.95406;-0.652015;0.057581;-3.171856
5.53952;2.58944;13.64932;-1.091450;2.438255;-1.251022
8.10364;2.79913;10.70607;-1.526659;-1.331946;0.046324
8.07605;0.11718;13.57077;-0.305202;-1.327300;-0.974442
9.48405;1.26096;14.83076;0.404371;1.026074;1.080267
6.68654;1.35607;12.24716;2.092559;0.913396;-1.125557
6.73751;3.97051;14.99501;2.160029;0.444127;-0.799922
9.50483;3.90753;12.04688;0.027543;0.995181;1.436009
5.54016;5.29769;0.10030;-1.728482;1.000879;0.161526
5.30191;8.20199;2.83971;1.386191;1.167279;-2.580474
